MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
11592,10,272,PI,PICOS,1627,1047767,CF4F8046,20220927T120200,653772545995507218394323,20221002T080001,20221002T192515,411,368,269,77
11592,10,275,PI,PICOS,2194,1182509,CF4F8046,20220927T122400,774984991507941817683276,20221002T080001,20221002T211559,417,367,318,17
11592,10,278,PI,PICOS,2364,1136167,CF4F8046,20220927T123800,108217654940644691125268,20221002T080001,20221002T194302,425,364,251,90
11592,10,311,PI,PICOS,2330,1182998,9CA06F70,20220927T103100,774984223390603512259206,20221002T080001,20221002T194303,354,341,307,21
11592,10,330,PI,PICOS,2399,1116993,9CA06F70,20220927T124000,825489305295893645375902,20221002T080001,20221002T204924,430,357,277,56
11592,10,334,PI,PICOS,2402,1048903,9CA06F70,20220927T131500,007207921513266668998206,20221002T080001,20221002T194246,447,386,281,74
11592,10,357,PI,PICOS,2518,1113292,9CA06F70,20220927T171300,724479115785284808494217,20221002T080001,20221002T231719,411,347,277,34
11592,10,65,PI,PICOS,2135,1052885,6AF458D0,20220927T141300,209227179169434970854920,20221002T080001,20221002T203249,434,336,251,56
11630,29,30,PI,PIO IX,1155,1281019,C4DC19E7,20220923T133200,837896049563706506978910,20221002T080001,20221002T213250,448,374,324,35
11630,29,5,PI,PIO IX,1023,1277196,C4DC19E7,20220923T111600,009513552380751350618462,20221002T080001,20221002T191236,397,333,257,51
11630,29,60,PI,PIO IX,1228,1282020,7470BE42,20220923T120100,524765940373946822048359,20221002T080001,20221002T221208,411,336,278,30
11630,29,62,PI,PIO IX,1201,1279000,7470BE42,20220923T121300,827795466303470733777374,20221002T080001,20221002T200329,326,294,267,11
11630,29,64,PI,PIO IX,1171,1329890,7470BE42,20220923T122200,555068414376226516320136,20221002T081042,20221002T215629,439,341,285,24
11630,29,67,PI,PIO IX,1201,1281311,7470BE42,20220923T131700,454058640666498385072339,20221002T080001,20221002T212245,444,374,329,18
11673,11,163,PI,PIRIPIRI,1406,2031579,42543AD3,20220923T105500,683486522176619951124639,20221002T080001,20221002T185419,398,295,251,27
11738,15,39,PI,REDENÇÃO DO GURGUÉIA,1058,1802111,54E4BE07,20220927T093500,118573312104149231615240,20221002T080331,20221002T195649,365,304,255,26
11738,15,42,PI,REDENÇÃO DO GURGUÉIA,1082,1799082,54E4BE07,20220927T095500,754937251968969135856200,20221002T080001,20221002T191724,380,307,265,27
11754,43,50,PI,REGENERAÇÃO,1066,2034458,3F6D882D,20220927T144400,430304788563007615066067,20221002T080001,20221002T174528,428,358,258,63
11754,43,63,PI,REGENERAÇÃO,1163,2196292,3F6D882D,20220927T151500,066667811526549727798236,20221002T080001,20221002T183956,383,300,252,38
11754,43,65,PI,REGENERAÇÃO,1015,2037035,3F6D882D,20220927T152400,228283191442727895158125,20221002T080001,20221002T190927,448,322,283,16
11754,43,75,PI,REGENERAÇÃO,1104,2034306,3F6D882D,20220927T153600,804041844200534849128791,20221002T081727,20221002T181623,403,336,280,31
11819,62,234,PI,SANTA CRUZ DO PIAUÍ,1015,1183475,EB168C71,20220926T123900,229086050390742679630121,20221002T080001,20221002T203329,384,333,260,51
11819,62,235,PI,SANTA CRUZ DO PIAUÍ,1015,1116592,EB168C71,20220926T124700,885652822156358595899671,20221002T084308,20221002T212419,401,345,280,35
11819,62,244,PI,SANTA CRUZ DO PIAUÍ,1040,1102776,EB168C71,20220926T133100,198783093387260253030775,20221002T081618,20221002T230109,382,320,260,34
11819,62,245,PI,SANTA CRUZ DO PIAUÍ,1040,1115321,EB168C71,20220926T133800,138177143781695090402983,20221002T080720,20221002T210546,379,334,256,49
11819,62,247,PI,SANTA CRUZ DO PIAUÍ,1058,1118788,EB168C71,20220926T134700,703834937838288733039500,20221002T080001,20221002T192846,361,318,269,33
11819,62,248,PI,SANTA CRUZ DO PIAUÍ,1058,1050263,C7DA0567,20220926T124000,582622922918563009025432,20221002T080001,20221002T202156,363,311,266,35
11835,35,93,PI,SANTA FILOMENA,1058,1801767,1392472F,20220929T102800,207496167285610709561265,20221002T080001,20221002T190127,344,297,252,32
11878,28,89,PI,SANTO ANTÔNIO DE LISBOA,1023,1116265,D23258A9,20220921T155800,477249025343985445702915,20221002T080001,20221002T192104,392,338,251,57
11916,74,64,PI,SÃO FÉLIX DO PIAUÍ,1031,1279275,2AE95531,20220921T234900,449237306175784653165808,20221002T080001,20221002T191127,416,332,259,55
11991,20,167,PI,SÃO JOÃO DO PIAUÍ,1643,1181737,9D360795,20220921T194700,069720346402857268787479,20221002T080048,20221002T213211,412,329,299,14
12033,64,70,PI,SÃO JOSÉ DO PIAUÍ,1120,1280879,2DF7E5C1,20220922T122800,918077401614915880880550,20221002T080001,20221002T204823,387,303,279,16
12076,39,22,PI,SÃO MIGUEL DO TAPUIO,1147,1623115,7A15AE47,20220927T141000,632383992687659777149237,20221002T080001,20221002T183811,394,281,258,7
12084,59,14,PI,ALVORADA DO GURGUÉIA,1023,1800996,E0C69E06,20220928T152500,773011285814437704268502,20221002T080015,20221002T211123,406,325,268,32
12050,40,48,PI,SÃO JULIÃO,1120,1281945,AB4E513C,20220928T153300,362064520820977860083088,20221002T080001,20221002T203214,429,349,264,54
12050,40,54,PI,SÃO JULIÃO,1120,1314543,AB4E513C,20220928T155300,594387384243380515310201,20221002T080001,20221002T182149,419,325,250,59
12050,40,76,PI,SÃO JULIÃO,1180,1323351,AB4E513C,20220928T161200,957923105979422735809098,20221002T080140,20221002T211340,426,370,273,81
12092,30,24,PI,SÃO PEDRO DO PIAUÍ,1066,2037015,AA1015A4,20220922T100000,550176132552592354012752,20221002T080001,20221002T180305,411,316,277,20
12092,30,56,PI,SÃO PEDRO DO PIAUÍ,1155,2216992,AA1015A4,20220922T132700,156136169212193873080802,20221002T080001,20221002T192249,436,380,316,40
12092,30,64,PI,SÃO PEDRO DO PIAUÍ,1155,2219073,AA1015A4,20220922T133600,065227923403126269148087,20221002T080001,20221002T192439,424,337,270,39
12114,13,124,PI,SÃO RAIMUNDO NONATO,1350,1800145,3527F942,20220929T122500,392279060068819086065036,20221002T080001,20221002T191823,376,338,293,28
12114,13,129,PI,SÃO RAIMUNDO NONATO,1465,1801134,3527F942,20220929T140600,907330124019433485167648,20221002T080001,20221002T205910,420,353,294,30
12114,13,131,PI,SÃO RAIMUNDO NONATO,1449,1801035,3527F942,20220929T141900,038643445532867887697300,20221002T080001,20221002T192702,407,350,302,23
12114,13,182,PI,SÃO RAIMUNDO NONATO,1295,1800056,5263B0F9,20220929T115100,058845927998355714081363,20221002T080001,20221002T192805,388,335,301,19
12114,13,212,PI,SÃO RAIMUNDO NONATO,1554,1801400,5263B0F9,20220929T121400,563996035849826509304634,20221002T080001,20221002T204653,410,345,300,24
12114,13,226,PI,SÃO RAIMUNDO NONATO,1589,1800165,5263B0F9,20220929T122200,574097554050784171827908,20221002T080001,20221002T180159,289,265,256,7
12114,13,232,PI,SÃO RAIMUNDO NONATO,1449,1800508,5263B0F9,20220929T141300,271067889920687241007110,20221002T080001,20221002T181504,367,306,288,7
12114,13,236,PI,SÃO RAIMUNDO NONATO,1651,1802427,5263B0F9,20220929T142600,089148130401792832348045,20221002T080001,20221002T190937,361,297,258,18
12114,13,258,PI,SÃO RAIMUNDO NONATO,1651,1800273,6F445CED,20220929T114700,735613145646362558557795,20221002T080001,20221002T172618,349,277,250,16
12114,13,262,PI,SÃO RAIMUNDO NONATO,1813,1801508,6F445CED,20220929T124600,584198403931252446104253,20221002T080001,20221002T190004,377,327,291,23
12114,13,264,PI,SÃO RAIMUNDO NONATO,1546,1801366,6F445CED,20220929T125800,685108728341583669229102,20221002T080001,20221002T174858,340,292,252,26
12114,13,269,PI,SÃO RAIMUNDO NONATO,1570,1800714,6F445CED,20220929T140500,654805242638114390550168,20221002T080001,20221002T194537,409,363,288,44
12114,13,270,PI,SÃO RAIMUNDO NONATO,1694,1777371,6F445CED,20220929T141200,533693205826878627185844,20221002T080001,20221002T180519,358,314,277,27
12114,13,57,PI,SÃO RAIMUNDO NONATO,1082,1801258,3527F942,20220929T113000,735613858802781290600306,20221002T080001,20221002T190730,442,370,269,80
12114,13,97,PI,SÃO RAIMUNDO NONATO,1295,1801420,3527F942,20220929T121900,361976766065972693005100,20221002T080001,20221002T213943,416,343,282,30
12122,38,102,PI,BETÂNIA DO PIAUÍ,1074,1326695,2D3ADA88,20220921T101200,401649713257586221208214,20221002T080001,20221002T232007,399,353,321,12
12122,38,25,PI,BETÂNIA DO PIAUÍ,1015,1278121,2D3ADA88,20220921T085000,563265256673777829506385,20221002T080001,20221002T211807,417,359,305,31
12130,56,1,PI,SIMÕES,1279,1281598,B86407EA,20220922T085800,804981910652669083084486,20221002T080001,20221002T200956,398,315,261,34
12130,56,12,PI,SIMÕES,1058,1323242,B86407EA,20220922T102700,572658861229280058958137,20221002T080001,20221002T214458,441,340,250,58
12130,56,14,PI,SIMÕES,1058,1325038,B86407EA,20220922T103400,299830803101883028693158,20221002T080001,20221002T205244,442,357,279,55
12130,56,25,PI,SIMÕES,1112,1311303,B86407EA,20220922T112900,976698669569934294216145,20221002T080001,20221002T215025,426,336,253,42
12130,56,26,PI,SIMÕES,1112,1281201,B86407EA,20220922T113800,501951309322480622227164,20221002T080001,20221002T225938,435,361,305,29
12130,56,43,PI,SIMÕES,1287,1277381,BAB2B521,20220922T095600,269527870701090303629493,20221002T080001,20221002T195205,421,343,263,54
12130,56,58,PI,SIMÕES,1244,1282059,BAB2B521,20220922T101900,380739610313144701791386,20221002T080001,20221002T210824,381,336,285,26
12130,56,59,PI,SIMÕES,1228,1281594,BAB2B521,20220922T102700,855486197560568239919806,20221002T080001,20221002T192905,379,308,264,17
12130,56,61,PI,SIMÕES,1198,1325417,BAB2B521,20220922T104500,481749014723235342395459,20221002T080001,20221002T221655,444,340,299,30
12149,71,41,PI,BOQUEIRÃO DO PIAUÍ,1031,2032953,D769B2D6,20220922T084400,208180593477691042247401,20221002T080001,20221002T183506,396,317,268,34
12149,71,49,PI,BOQUEIRÃO DO PIAUÍ,1120,2035272,D769B2D6,20220922T091300,864746139143126959716369,20221002T080001,20221002T183415,420,318,272,20
12149,71,77,PI,BOQUEIRÃO DO PIAUÍ,1120,2033604,D769B2D6,20220922T093400,410201679798927294506889,20221002T080001,20221002T184159,423,312,267,25
12157,37,68,PI,SIMPLÍCIO MENDES,1147,1117166,3B54DAB7,20220927T095400,177115473499312901201285,20221002T080001,20221002T214358,358,316,285,13
12157,37,69,PI,SIMPLÍCIO MENDES,1112,1052589,3B54DAB7,20221001T120700,732771145955253509251225,20221002T080001,20221002T194119,352,312,273,27
12165,56,50,PI,CARIDADE DO PIAUÍ,1031,1280728,05A09631,20220922T134900,459246809925815583731619,20221002T080001,20221002T203351,437,374,318,38
12165,56,81,PI,CARIDADE DO PIAUÍ,1031,1281880,05A09631,20220922T143500,570458242137671016437239,20221002T080001,20221002T190310,437,374,296,47
12181,56,42,PI,CURRAL NOVO DO PIAUÍ,1015,1326843,D1B66354,20220922T133300,215422715482066801847921,20221002T080001,20221002T184928,338,293,252,27
12181,56,48,PI,CURRAL NOVO DO PIAUÍ,1031,1280769,D1B66354,20220922T134600,387139544599530217756190,20221002T080001,20221002T184403,362,313,267,30
12181,56,49,PI,CURRAL NOVO DO PIAUÍ,1023,1323056,D1B66354,20220922T135300,134614400174164453040985,20221002T080001,20221002T181305,343,318,289,19
12181,56,69,PI,CURRAL NOVO DO PIAUÍ,1058,1282370,D1B66354,20220922T142700,356836766296508790672664,20221002T080001,20221002T181240,313,281,266,7
12203,88,58,PI,JÚLIO BORGES,1031,1801324,3ACD5B70,20220926T173200,845428073733426360495926,20221002T080001,20221002T205330,380,302,265,12
12211,16,115,PI,UNIÃO,1457,2205931,D4099F70,20220927T111100,188191890059948957194873,20221002T080001,20221002T190841,384,317,265,26
12211,16,132,PI,UNIÃO,1619,2205971,D4099F70,20220927T120200,683141209409532277481497,20221002T080001,20221002T183825,351,311,273,19
12190,1,323,PI,TERESINA,2135,2202901,7084060A,20220928T103300,781389520087841480464254,20221002T080001,20221002T190309,468,402,296,84
12190,1,325,PI,TERESINA,2151,2207617,7084060A,20220928T110500,013612971210059775057124,20221002T080001,20221002T183137,348,310,258,24
12190,1,326,PI,TERESINA,2151,2204192,7084060A,20220928T110200,831894907592666948577079,20221002T080001,20221002T193144,465,393,319,44
12190,1,333,PI,TERESINA,2194,2206175,7084060A,20220928T111700,377248185246640663484808,20221002T080001,20221002T194107,447,360,273,48
12190,1,336,PI,TERESINA,2208,2031335,D2467A81,20220928T120600,740985883359964934039445,20221002T080001,20221002T180854,402,338,255,48
12190,1,337,PI,TERESINA,2356,2206123,84B3113A,20220928T145900,902501153263005509535717,20221002T080001,20221002T180040,418,354,263,58
12190,1,340,PI,TERESINA,2232,2197444,7084060A,20220928T111400,165127711125228589167844,20221002T080001,20221002T193656,480,384,303,38
12190,1,358,PI,TERESINA,2305,2205082,D2467A81,20220928T101100,336844831618077053719780,20221002T080001,20221002T180626,410,354,254,71
12190,1,363,PI,TERESINA,2151,2202873,7084060A,20220928T105900,589369606867240944084760,20221002T080214,20221002T185546,448,381,303,50
12190,1,364,PI,TERESINA,2313,2204801,84B3113A,20220928T151400,043915173777542020521754,20221002T080001,20221002T175211,422,355,266,60
12190,1,365,PI,TERESINA,2348,2197457,7084060A,20220928T112300,387349627147460838021227,20221002T080001,20221002T185823,368,337,280,35
12190,1,367,PI,TERESINA,2364,2197717,D2467A81,20220928T111400,104521562095160897757964,20221002T080001,20221002T175542,423,368,254,81
12190,1,368,PI,TERESINA,2372,2204511,7084060A,20220928T112900,700581279379206995659696,20221002T080001,20221002T172139,355,307,266,28
12190,1,372,PI,TERESINA,2232,2197727,7084060A,20220928T111000,478258456856257223666412,20221002T080001,20221002T194510,475,362,302,37
12190,1,376,PI,TERESINA,2208,2196267,D2467A81,20220928T100800,609571028145741737983209,20221002T080001,20221002T172020,406,350,255,62
12190,1,380,PI,TERESINA,1880,2205995,4933071A,20220928T094000,417652242570275825162806,20221002T080001,20221002T174357,409,361,260,78
12190,1,381,PI,TERESINA,2364,2035475,D2467A81,20220928T111700,033814974988301286326500,20221002T080001,20221002T182618,413,349,255,60
12190,1,391,PI,TERESINA,2372,2203002,7084060A,20220928T112600,245935250133530090212861,20221002T080001,20221002T182414,458,379,301,55
12190,1,399,PI,TERESINA,2240,2216649,7084060A,20220928T113200,629773512671727873490223,20221002T080001,20221002T174346,464,404,251,103
12190,1,415,PI,TERESINA,2399,2217070,7084060A,20220928T101100,023713008511765758166155,20221002T080001,20221002T172417,419,353,250,63
12190,1,420,PI,TERESINA,2429,2197725,7084060A,20220928T105300,791490298288036171267856,20221002T080001,20221002T184438,411,351,298,37
12190,1,454,PI,TERESINA,2399,2204107,D2467A81,20220928T132600,124723275097632060531450,20221002T080001,20221002T174533,426,377,262,63
12190,1,539,PI,TERESINA,2496,2035584,D2467A81,20220928T123000,872298524272948427271578,20221002T080001,20221002T180104,466,380,260,95
12190,2,352,PI,TERESINA,2348,2034220,0F0676C3,20220922T141100,266148104991906569692056,20221002T080001,20221002T174134,405,358,263,59
12190,2,376,PI,TERESINA,2410,2196000,0F0676C3,20220922T142300,417663831906287088632127,20221002T080001,20221002T175710,396,339,253,56
12190,2,440,PI,TERESINA,2569,2197695,DAEBABFD,20220922T111000,387360021139620110494816,20221002T080001,20221002T180509,396,336,250,67
12190,2,441,PI,TERESINA,2569,2205578,DAEBABFD,20220922T111400,023724776303547314911331,20221002T080001,20221002T181651,396,343,260,54
12190,2,442,PI,TERESINA,2569,2204768,DAEBABFD,20220922T111800,003522865501805892412120,20221002T080001,20221002T174539,395,347,264,53
12190,2,463,PI,TERESINA,2631,2205625,312F8AB6,20220922T125300,872209987325795142740644,20221002T080001,20221002T171505,380,335,250,59
12190,63,131,PI,TERESINA,2429,2203126,546F77AE,20220923T093100,306505717276694056779289,20221002T080001,20221002T180437,422,373,250,83
12190,63,184,PI,TERESINA,1767,2035878,DB2488A1,20220923T162100,569131655703605076066464,20221002T080001,20221002T185700,382,342,257,66
12190,63,185,PI,TERESINA,1767,2035160,DB2488A1,20220923T162400,781353984725033324839628,20221002T080001,20221002T174102,377,328,266,44
12190,63,189,PI,TERESINA,2550,2203124,881CF174,20220923T161700,740949389828110788003318,20221002T080001,20221002T173233,358,299,251,24
12190,63,242,PI,TERESINA,2046,2192918,881CF174,20220923T160900,579232254511994935028602,20221002T080001,20221002T182649,395,331,277,37
12190,63,252,PI,TERESINA,1970,2204578,546F77AE,20220923T102600,589333331004317052862913,20221002T081825,20221002T185322,437,374,252,80
12190,97,177,PI,TERESINA,1490,2206099,0E77F445,20220926T105800,973237326301381943244601,20221002T080001,20221002T211348,414,326,266,36
12190,97,190,PI,TERESINA,1490,2192471,0E77F445,20220926T111600,953035675199977151673305,20221002T080001,20221002T184058,407,336,266,41
12190,97,207,PI,TERESINA,1490,2196465,0E77F445,20220926T112300,397479345643293614962085,20221002T080001,20221002T195511,404,336,275,48
12190,97,226,PI,TERESINA,1686,2206226,77079A64,20220926T122500,660106644236816492250797,20221002T080001,20221002T184109,391,330,266,44
12190,97,234,PI,TERESINA,1562,2195974,EA02DD39,20220926T110000,609500430548119235990123,20221002T080001,20221002T183255,416,343,255,55
12190,97,238,PI,TERESINA,1490,2195947,0E77F445,20220926T114700,215661486025572978113229,20221002T080001,20221002T181725,409,357,260,64
12190,97,287,PI,TERESINA,1490,2056143,0E77F445,20220926T115700,306570813534759205065611,20221002T080001,20221002T184552,413,342,272,51
12190,97,290,PI,TERESINA,1767,2196464,0E77F445,20220926T120100,518691325955206553391455,20221002T080001,20221002T195522,432,366,292,44
12190,97,307,PI,TERESINA,1830,2195940,0E77F445,20220926T121800,639803673967901527994888,20221002T080001,20221002T185729,379,332,285,21
12190,98,102,PI,TERESINA,1260,2195865,098F6E06,20220927T115400,649915950072970340653563,20221002T080001,20221002T195925,395,348,269,54
12190,98,104,PI,TERESINA,1287,2033262,DCC51261,20220927T163600,165167699204007081602660,20221002T080001,20221002T181144,404,353,251,70
12190,98,105,PI,TERESINA,1287,2032965,DCC51261,20220927T163900,922743563580971920070981,20221002T080001,20221002T182222,402,357,262,56
12190,98,107,PI,TERESINA,1295,2204206,C298B3A6,20220927T103600,215672075706393308405649,20221002T080001,20221002T173957,422,358,256,71
12190,98,124,PI,TERESINA,1341,2203204,623F9668,20220927T112600,185369852749388816128280,20221002T080001,20221002T182016,423,365,264,60
12190,98,133,PI,TERESINA,1384,2203175,5BC66D02,20220927T102300,134864760180018679449264,20221002T080001,20221002T190150,419,346,255,63
12190,98,134,PI,TERESINA,1384,2206053,5BC66D02,20220927T102600,882339625655972384022671,20221002T080420,20221002T172356,412,344,250,63
12190,98,198,PI,TERESINA,1287,2205946,DCC51261,20220927T164500,528703129040385612766413,20221002T080001,20221002T173220,396,341,273,42
12190,98,224,PI,TERESINA,1163,2204502,FC121039,20220927T160700,589309347983220130629619,20221002T080001,20221002T173634,382,330,253,45
12190,98,225,PI,TERESINA,1090,2204555,760AD0B4,20220927T103200,892440769204795436726625,20221002T080001,20221002T193539,394,335,258,49
12190,98,240,PI,TERESINA,1023,2196611,D8C9E9CC,20220927T101900,912642373118124998256668,20221002T080001,20221002T172535,426,366,254,70
12190,98,244,PI,TERESINA,1600,2205757,FC121039,20220927T164000,003551904425512267169747,20221002T080001,20221002T181622,407,336,257,61
12190,98,262,PI,TERESINA,1333,2035317,DCC51261,20220927T170000,094460910097359082463877,20221002T080001,20221002T185241,444,366,262,77
12190,98,279,PI,TERESINA,1341,2077753,623F9668,20220927T114500,791430456810104478682977,20221002T080001,20221002T172224,397,330,251,50
12190,98,36,PI,TERESINA,1066,2203151,098F6E06,20220927T105600,397490266947758882039901,20221002T080002,20221002T181225,377,333,251,54
12190,98,37,PI,TERESINA,1066,2203135,098F6E06,20220927T110100,235874216731900546849475,20221002T080606,20221002T180558,379,335,254,48
12190,98,45,PI,TERESINA,1090,2203397,760AD0B4,20220927T102900,548905379669840962664365,20221002T080001,20221002T190524,395,345,281,36
12190,98,46,PI,TERESINA,1104,2203226,760AD0B4,20220927T104000,902541843905754193861950,20221002T091200,20221002T192008,406,347,269,55
12190,98,61,PI,TERESINA,1155,2219127,DCC51261,20220927T152900,983349511486833208447205,20221002T080001,20221002T174724,392,327,251,46
12190,98,62,PI,TERESINA,1155,2204605,DCC51261,20220927T153100,175268817205555244501111,20221002T080452,20221002T183216,392,335,252,39
12190,98,63,PI,TERESINA,1155,2034960,DCC51261,20220927T153500,306581054618965711812832,20221002T080001,20221002T182003,393,340,259,50
12190,98,65,PI,TERESINA,1163,2205784,FC121039,20220927T160100,013652985126231764729188,20221002T080001,20221002T184132,401,341,261,46
12190,98,66,PI,TERESINA,1163,2193749,FC121039,20220927T160400,013652092626440557950045,20221002T080001,20221002T174616,397,344,255,59
12190,98,67,PI,TERESINA,1171,2205879,FC121039,20220927T161700,761127956701496907757727,20221002T080001,20221002T200747,428,349,294,25
12190,98,68,PI,TERESINA,1171,2205936,FC121039,20220927T162000,165167464341499918347944,20221002T080001,20221002T191345,402,339,294,20
12190,98,76,PI,TERESINA,1198,2200096,098F6E06,20220927T114000,872238027295832283205470,20221002T080001,20221002T175845,398,342,255,48
